request_id,male,score_A,score_B,edu_level_2,edu_level_3,cash_loan,employee,class
86062,0,0.7295666907060153,0.0336782542932258,1,0,1,1,1
28766,0,0.7047064232963289,0.5624288982819363,0,1,0,1,0
169132,0,0.475849908720221,0.7512199934283985,0,1,1,1,0
182455,0,0.7295666907060153,0.6316203982937045,1,0,1,0,0
191768,0,0.6363761710860439,0.520076458029427,1,0,1,1,0
13247,1,0.5370699579791587,0.3681134804834093,1,0,1,1,1
176209,0,0.646329897706246,0.0846516661566129,1,0,1,1,0
192984,0,0.7789040389824382,0.0887407153799478,1,0,1,1,0
11789,0,0.5108529061799658,0.4943165569140841,1,0,1,1,0
106097,1,0.7992967832109371,0.4523498616984956,1,0,0,0,0
186956,0,0.2301588968634147,0.4876055040453082,1,0,1,0,0
84549,1,0.6738300778602003,0.7407709629670111,1,0,1,0,0
166526,0,0.7801436381572275,0.5539245393260227,1,0,1,0,0
181977,1,0.6528965519806539,0.5694550968234883,1,0,1,1,0
23553,1,0.5884877883422673,0.6819597177181609,1,0,1,1,0
171247,0,0.5136937663039473,0.5827939650417878,0,1,1,0,0
191717,0,0.7151031019926098,0.618011417782674,1,0,1,1,0
54855,0,0.6832688314232291,0.6568082932114575,1,0,1,0,0
135391,0,0.3539876078507373,0.7094666914307908,1,0,1,1,0
108166,0,0.6397075677637197,0.2902074803087839,1,0,1,0,0
161767,0,0.4400578303966329,0.4916000553966214,0,1,0,1,0
86829,1,0.7136313997323308,0.623031889186404,0,0,0,1,0
72268,1,0.7898803468924867,0.4587171460955589,1,0,1,0,0
48131,0,0.4066174366275036,0.6965611894035454,1,0,1,1,0
153233,0,0.2188590822283744,0.2096117540842973,1,0,1,0,0
115424,1,0.7503751495159068,0.5097044043823514,1,0,1,0,0
174575,1,0.8016009030071296,0.7591875712002032,1,0,1,1,0
144851,0,0.3077366963789207,0.576923205474005,1,0,1,1,0
114838,1,0.3689687382528466,0.5246648811626792,1,0,0,1,0
1689,1,0.4048783643353997,0.4399387659612249,0,1,1,1,0
40654,0,0.5108529061799658,0.6798358922906379,1,0,1,0,1
114411,0,0.4066174366275036,0.6500687004719642,1,0,1,1,0
106840,0,0.1604889306273446,0.3386403499076844,1,0,0,1,0
66518,0,0.1884895337951677,0.7521261561156682,1,0,0,0,0
190971,1,0.7106743858828587,0.6043297593892464,0,1,1,0,0
138216,0,0.6413682574954046,0.7074341761370105,1,0,1,0,0
181314,0,0.6801388218428291,0.5462070705195184,1,0,1,0,0
36469,0,0.4992720153045617,0.7576048787551652,1,0,1,0,0
20498,0,0.7136313997323308,0.5163311563444473,1,0,1,1,0
119671,0,0.1393757800997895,0.5588900281616099,1,0,1,1,0
40397,0,0.0005272652387098,0.3253439503906762,1,0,1,0,0
159608,0,0.5108529061799658,0.4478954096932484,1,0,1,1,0
125653,1,0.7969726818373722,0.7555428855973021,1,0,1,1,0
42067,0,0.5108529061799658,0.2984872236168723,1,0,0,1,0
112432,0,0.2539628093363117,0.6617693987669102,1,0,1,1,0
72275,1,0.5108529061799658,0.7175437076610359,1,0,1,1,0
109149,0,0.5280927512030451,0.5702698417158782,1,0,1,1,0
33919,0,0.2692857999073816,0.6489585936943045,0,1,1,0,0
40522,1,0.6971469077844458,0.6320934613761577,0,1,1,1,0
166936,0,0.524496446363472,0.6565913758283517,1,0,0,0,0
139702,1,0.1624419982223248,0.0183094190091987,1,0,1,1,1
97154,0,0.7366226976503176,0.5579949221607324,0,1,1,1,0
12302,1,0.5352762504724826,0.7011265808508972,0,1,1,0,0
33548,0,0.4578995512067301,0.4775371395958239,0,1,1,1,0
71424,1,0.2539628093363117,0.4660174616988794,1,0,1,0,0
136534,1,0.7801436381572275,0.5969338422057835,1,0,1,1,0
147361,0,0.5108529061799658,0.4794415525441026,0,0,0,1,0
85240,0,0.5334816299804352,0.5309377405355606,1,0,1,1,0
39832,1,0.5280927512030451,0.0865117846154792,1,0,1,1,0
183159,1,0.6738300778602003,0.2341039813249081,1,0,1,1,0
50147,1,0.7662336700704004,0.3783953530555925,1,0,1,1,0
190983,0,0.4776491548517548,0.2480846312677371,0,1,1,1,0
101704,1,0.6832688314232291,0.6602994534274048,1,0,1,0,0
69635,1,0.4812493411434029,0.0242796737076873,1,0,1,1,0
114434,0,0.5108529061799658,0.217570617773518,1,0,0,1,0
24503,1,0.4418358231994413,0.3542247319929012,1,0,1,1,0
80607,0,0.5495965024956946,0.3107190773683404,1,0,1,1,0
70280,0,0.656158373001177,0.6060853072644015,0,1,0,1,0
171463,1,0.4014074137749511,0.0457521813016915,0,0,1,0,0
3775,1,0.7570690154522959,0.4746953936744858,1,0,0,1,0
33996,0,0.6925590674998008,0.6546213539211898,1,0,1,1,0
100525,0,0.1997705696341145,0.1869164879423537,1,0,1,1,0
67862,0,0.6594055320683344,0.6879055534752783,1,0,1,1,0
149610,0,0.5971924268337128,0.6150231605620977,1,0,0,1,0
30768,1,0.6879328378491735,0.5818951185806743,0,1,1,0,0
43255,1,0.4436153084085652,0.6192960149182091,1,0,1,0,1
128715,0,0.7981372313187245,0.7226125178902806,1,0,1,1,0
147301,0,0.722392890081304,0.5395812176986448,1,0,1,1,0
25015,0,0.3876253444214701,0.6661166791390843,0,1,1,0,0
162398,0,0.2431864804420123,0.7530626365656976,0,1,1,1,0
69500,0,0.6380435278721609,0.698217927090471,1,0,1,1,0
170463,0,0.6430255641096323,0.1659075662896733,0,1,1,1,0
168225,0,0.7106743858828587,0.266442835565057,1,0,1,1,0
69125,1,0.7826078370261895,0.6823722048738365,0,1,1,1,0
39618,1,0.4507472818545589,0.5722461506680674,1,0,1,1,0
21429,1,0.6690566947824041,0.7444865588712218,0,1,1,1,0
189145,0,0.6479768603302221,0.1340766534907661,1,0,1,1,0
61098,0,0.4632753280912678,0.236950658166433,0,1,1,0,0
116538,0,0.2276129150623945,0.6351444073263913,0,1,1,0,0
33458,0,0.8027454758994178,0.392420918862483,0,1,1,1,0
147215,1,0.6706517530862718,0.2622583692422573,1,0,1,1,0
27136,0,0.4170996682522097,0.4957487412117981,0,1,1,1,0
172735,0,0.7776594425716818,0.6684082851964619,1,0,1,0,0
123832,0,0.3606125659189888,0.5349765306613421,1,0,0,1,0
822,0,0.4294236843421945,0.4707655069212561,1,0,1,1,0
93456,0,0.1862929496555374,0.6026343582341862,0,0,1,1,0
141491,1,0.2985949897873972,0.6083384163046962,1,0,1,0,0
158364,1,0.3774042489507649,0.1604082665268282,1,0,1,0,0
83949,0,0.6479768603302221,0.5039926324519627,1,0,0,1,0
98812,1,0.7062051096536562,0.2453495532540649,1,0,1,1,0
95296,0,0.6144143775673561,0.6062575803301021,1,0,1,1,0
11471,0,0.8182475079127519,0.5894671273001695,0,1,1,0,0
142351,0,0.3217352821966848,0.3631783221794129,1,0,1,0,1
11713,0,0.4031416766587513,0.0409246076785049,1,0,1,1,1
134040,0,0.5424451438613613,0.0037054255548614,1,0,1,0,0
101864,0,0.5406544504453575,0.2397174747822211,1,0,1,0,0
169302,0,0.3185955240537633,0.3592225939355606,1,0,1,1,0
130281,0,0.6610235391308081,0.4762169810885903,1,0,1,1,0
152299,0,0.6446794549585961,0.6853364680265097,1,0,1,1,0
104320,1,0.5478104658520093,0.4545230708569028,1,0,1,1,0
26839,1,0.5108529061799658,0.5631391501859655,1,0,1,1,1
15786,0,0.6690566947824041,0.3193064951067591,1,0,0,1,0
51088,1,0.813917469762627,0.5142884572012397,1,0,1,0,0
96045,1,0.5513812618027899,0.6520211191595372,0,1,1,0,0
193276,0,0.4507472818545589,0.6193063262368865,0,0,1,0,0
24818,1,0.2250868621163805,0.050925114738936,1,0,1,0,1
171953,1,0.5046813193144684,0.5937782876760221,0,1,1,1,0
180364,1,0.1168672659157136,0.3310766593440502,0,1,1,1,0
157137,1,0.7209441499436497,0.6967922403787596,0,0,1,1,0
137666,1,0.3606125659189888,0.1937432869545624,0,1,1,1,0
153708,0,0.4031416766587513,0.4348267172826665,1,0,1,1,0
118686,0,0.7700870700124128,0.7907093769796608,1,0,1,1,0
106581,0,0.4118485559242397,0.5461203458181039,0,1,1,1,0
1641,1,0.5190973382084597,0.7567605725114481,0,1,1,0,0
12094,1,0.6706517530862718,0.7490065809969771,0,1,1,1,0
183316,0,0.4722533429586386,0.4070801149728545,1,0,1,0,0
47137,1,0.7675231046555077,0.5163639226543744,1,0,1,1,0
100668,0,0.6925590674998008,0.7354577169794417,0,1,1,0,0
128740,0,0.2103502286944494,0.5048672668615811,1,0,1,1,1
99134,0,0.6397075677637197,0.6669332420324281,0,1,1,1,0
6362,0,0.6058362647264226,0.3847215598196468,0,1,1,0,0
146304,1,0.6940926425266661,0.1111019849823876,1,0,1,1,0
76352,1,0.1694287272664794,0.5351669305852306,1,0,1,0,0
41928,0,0.524496446363472,0.5313788394273955,0,1,1,1,0
169346,0,0.5954562029091491,0.236007006799422,0,0,1,0,0
6556,1,0.3774042489507649,0.6376794490199357,0,1,1,0,0
165949,0,0.5046813193144684,0.3357178348856061,1,0,1,0,0
82241,1,0.5108529061799658,0.6969585355315039,0,1,1,0,0
23625,1,0.622922000268356,0.7004250159335118,1,0,1,0,0
68061,1,0.25533177083329,0.5674004951045609,1,0,1,1,0
39293,0,0.6075573001388961,0.2116514440748765,1,0,1,1,1
120682,1,0.2067786544915716,0.4140070843220107,1,0,1,1,1
42382,0,0.5108529061799658,0.6959461104694029,1,0,1,1,0
24647,1,0.7267112092725122,0.0214454243797862,0,0,1,1,1
180184,1,0.6674577419214722,0.5792699509817999,1,0,1,1,0
160547,1,0.4740512892789932,0.4390553233076305,1,0,1,1,0
82417,0,0.5136937663039473,0.304654332042133,1,0,1,1,1
181048,1,0.4956658291397297,0.6628942473385093,1,0,1,1,0
189251,0,0.4776491548517548,0.4296373929152741,1,0,1,1,1
167346,1,0.7675231046555077,0.5080921823639696,1,0,1,0,0
180437,0,0.4101025731788671,0.3525557815284456,1,0,1,1,0
110949,1,0.3154721549257734,0.7829154924334512,1,0,1,1,0
5742,0,0.7557400501752248,0.2858978721410488,1,0,1,0,0
160111,0,0.4848514754962666,0.7393153890168512,1,0,1,0,0
154340,0,0.7826078370261895,0.6099159781343643,1,0,1,0,0
67180,0,0.5638350489514956,0.5848236422673628,0,1,1,0,0
122329,1,0.633031641417419,0.6388709618705696,0,1,1,0,0
6607,0,0.4956658291397297,0.1561895210018289,0,1,1,1,0
47665,1,0.7267112092725122,0.6053489347754197,0,0,1,1,0
89673,1,0.6940926425266661,0.3171857044168269,1,0,1,0,0
190700,1,0.7309873696832169,0.7191364939965951,0,1,1,1,0
105594,1,0.3556387169923543,0.466877341339087,1,0,1,1,0
113227,1,0.520897599048938,0.64770717119529,1,0,1,0,0
61650,1,0.5108529061799658,0.776227155300297,1,0,1,1,0
8948,0,0.2851799046358216,0.5688330644526715,0,1,1,1,0
40837,1,0.6023863442690867,0.432136285295136,0,1,1,1,0
139091,1,0.4365064990977374,0.7691100934761791,0,1,0,0,0
52983,1,0.5280927512030451,0.7155405913398757,1,0,1,1,0
27531,1,0.5971924268337128,0.6215670422605529,1,0,1,1,0
89273,0,0.5108529061799658,0.6040630558340391,1,0,0,1,0
78204,0,0.2091546988410069,0.2019041503629786,0,1,1,1,0
50906,0,0.6006575372857061,0.3120366522854971,1,0,1,0,0
55297,0,0.5108529061799658,0.4095208624012465,1,0,1,0,0
58178,1,0.7700870700124128,0.7507087927074894,0,0,1,1,0
28647,0,0.2340151665320674,0.6778192084822475,1,0,1,1,0
33409,0,0.6658549219640212,0.6443367684862095,0,0,1,1,0
15191,0,0.3185955240537633,0.7070493215359145,1,0,1,1,0
151223,0,0.6279908192952864,0.5038231690427747,1,0,1,1,0
94354,1,0.6528965519806539,0.5700340334541802,0,1,1,0,0
192211,0,0.3062022983135042,0.6850628900950219,1,0,1,1,0
35488,0,0.6817058776720116,0.3105130435532025,0,1,1,1,0
146682,0,0.4920600938649263,0.5464076106429163,1,0,1,0,0
193469,0,0.5989262182569273,0.4505465529780821,0,1,1,1,0
57188,0,0.4794489811780563,0.6839862020243551,1,0,1,0,0
7455,1,0.7194907850918436,0.396186389285678,1,0,1,1,0
153473,1,0.4365064990977374,0.2637121590663828,0,1,0,0,0
169830,0,0.0839170036575357,0.3290458055396649,1,0,1,1,0
176152,1,0.0545839935176224,0.4272544523291795,1,0,1,1,0
145735,0,0.5531646987710016,0.4995645319968946,0,0,0,1,0
62866,1,0.7490217048463391,0.5442605203629437,1,0,1,1,0
108583,1,0.5108529061799658,0.7478413727668399,0,1,1,1,0
146254,0,0.5971924268337128,0.2858978721410488,1,0,1,0,0
71550,0,0.3506958432829587,0.6726883634922054,0,0,1,0,0
47961,1,0.4740512892789932,0.6171386005541731,1,0,1,0,1
85542,1,0.7623356180684377,0.6717102156369946,1,0,1,1,0
48436,0,0.7001838506835805,0.273775841454768,0,1,1,0,0
52505,0,0.5989262182569273,0.3764068672891212,1,0,1,1,0
55331,0,0.1014593569914692,0.6188628424739709,0,1,1,0,0
92714,0,0.5495965024956946,0.5493922155068142,1,0,0,1,0
66758,0,0.5064842396679806,0.2652563401861944,0,1,1,1,0
5171,0,0.3312508645909018,0.1820443489205356,1,0,1,1,1
106359,0,0.2650494299443805,0.5949276310029372,1,0,0,0,0
173714,0,0.7309873696832169,0.7271479081458313,0,1,1,1,0
68199,1,0.5108529061799658,0.7949546905578962,0,1,1,0,0
116539,0,0.4436153084085652,0.6704020875706299,1,0,1,1,0
135066,0,0.5989262182569273,0.6243201242487261,1,0,1,1,0
29916,1,0.6642482627052363,0.3616119464855477,1,0,1,1,0
148735,0,0.7610263695502636,0.6272952882582804,1,0,1,1,0
172340,1,0.1862929496555374,0.2835242481889162,1,0,1,1,0
180850,0,0.5262949398096192,0.642917299842819,1,0,1,1,0
147509,0,0.5406544504453575,0.0128967515689973,1,0,1,0,0
34070,0,0.6023863442690867,0.2855453077861035,1,0,1,1,0
136967,1,0.3062022983135042,0.4802275048451983,1,0,1,1,0
15240,0,0.0687112548846205,0.5909691759766416,1,0,1,0,0
60919,1,0.6738300778602003,0.6509635670780287,0,1,1,0,0
36435,0,0.7338145369642702,0.6140907751710363,0,1,1,1,0
92258,0,0.3689687382528466,0.701932442672562,0,1,1,1,0
165884,0,0.5388627065779676,0.7592315450375982,0,1,1,1,0
120826,0,0.7281412993111438,0.4570995580676461,1,0,1,0,0
108874,0,0.6263042766749393,0.5042058270461132,1,0,1,0,0
165571,1,0.2970866116472028,0.7379433491806321,0,1,1,0,0
92651,0,0.4722533429586386,0.438737593577836,1,0,0,1,0
29775,0,0.7649392739475195,0.7386658333596353,1,0,1,1,0
81632,0,0.3233112448967859,0.6264769163947602,1,0,1,0,0
91137,0,0.5334816299804352,0.5853385764773921,1,0,1,1,0
27634,1,0.5762088360175724,0.3763093479100947,1,0,1,0,0
193000,1,0.4241303111942548,0.6932649307850541,1,0,1,1,0
90823,1,0.0621030378372968,0.2513211638505997,1,0,1,1,1
86227,0,0.6347055309763198,0.1596616289025171,1,0,0,1,0
36669,0,0.2405414172860865,0.0331527780950729,1,0,1,0,0
63132,1,0.5656079814115492,0.4108964143848289,1,0,1,1,1
48898,0,0.6041125998015721,0.7391003922299535,0,1,1,1,0
141993,1,0.2692857999073816,0.771913423417123,1,0,1,1,0
166423,0,0.4031416766587513,0.2712570602882847,0,1,1,1,0
52270,0,0.6879328378491735,0.1704749244258174,1,0,1,1,0
183377,1,0.5832379256761245,0.6285980607224058,0,0,1,1,0
164277,0,0.8061492814355136,0.4870154596797552,1,0,1,0,0
44459,0,0.1862929496555374,0.2733977482841154,1,0,1,1,0
63630,0,0.2263473957097693,0.6110443737824971,1,0,1,1,0
12401,0,0.5989262182569273,0.688318545015081,1,0,1,0,0
159291,0,0.6313545365850379,0.6119586978324797,0,1,1,1,0
112923,1,0.5108529061799658,0.5243485629556716,1,0,1,1,0
124886,0,0.5262949398096192,0.4032328986187433,1,0,1,1,0
127134,0,0.4956658291397297,0.7172555381827401,1,0,1,1,0
19435,0,0.5108529061799658,0.5489049490105112,1,0,1,1,0
74034,0,0.7209441499436497,0.4870700919222306,1,0,1,1,0
51342,0,0.6658549219640212,0.6643342907041561,1,0,1,1,0
98560,0,0.7295666907060153,0.373265673747983,1,0,1,0,0
34017,0,0.4365064990977374,0.2047057868795644,1,0,0,0,0
54367,1,0.6610235391308081,0.5719463697572809,1,0,1,1,0
153408,1,0.363945238612397,0.4854094159072031,1,0,1,0,0
83836,0,0.5108529061799658,0.1181666095218777,1,0,1,1,0
26966,0,0.6430255641096323,0.6173245896557525,0,1,0,1,0
173946,0,0.5726825047161584,0.1621921059592286,1,0,1,1,0
32559,0,0.6956219298394389,0.6717632570199036,1,0,1,1,0
174639,0,0.633031641417419,0.5363091129739854,0,1,0,0,0
133353,0,0.326475210066026,0.6437953609744713,0,0,1,0,0
146305,0,0.5108529061799658,0.7029106109468518,0,1,1,0,0
151211,0,0.7194907850918436,0.6478618395525896,1,0,1,1,0
75280,0,0.3656165070113335,0.5149111518448524,0,1,0,0,0
52369,0,0.2091546988410069,0.0814480459749286,1,0,1,1,1
39062,0,0.7281412993111438,0.7157363937055936,0,1,1,1,0
57046,1,0.7394117535524816,0.6925250665176473,1,0,1,1,0
165513,1,0.8027454758994178,0.6324341128387478,0,1,1,1,0
170576,0,0.3706496323299817,0.5649028918206287,1,0,1,0,0
125083,0,0.4170996682522097,0.5552263635347335,1,0,1,1,0
78562,0,0.6577838002083306,0.2930897022262147,1,0,1,1,0
166163,0,0.8327850252992314,0.2653117484731741,1,0,1,0,0
188947,0,0.5316861425197883,0.4601726341692639,1,0,1,1,0
142225,0,0.5108529061799658,0.4950654370305629,1,0,1,1,0
54357,0,0.3539876078507373,0.5521569836360225,1,0,1,1,0
97957,1,0.5989262182569273,0.6684906739617422,0,1,1,0,1
40809,1,0.1777040724853336,0.697170948744715,0,1,1,1,1
91354,1,0.3539876078507373,0.6557230532566897,1,0,1,1,0
60088,1,0.3572932680336494,0.5787102533560389,1,0,1,0,0
177960,1,0.2636468134452008,0.6712615998257128,0,0,1,1,0
11793,0,0.4014074137749511,0.6389567254360292,1,0,0,1,0
544,0,0.6738300778602003,0.5169536919008609,1,0,1,1,0
47616,0,0.2622489709189549,0.5912493008496675,1,0,1,1,1
81322,0,0.7295666907060153,0.548558391265615,1,0,1,1,0
36255,1,0.2721336844147212,0.4991599824031601,1,0,1,1,0
179599,0,0.7726311345553628,0.7020651066969501,0,1,1,0,0
55311,0,0.7610263695502636,0.7662044049367442,0,1,1,0,0
116924,0,0.3062022983135042,0.6732706850286138,1,0,1,1,0
56038,1,0.4365064990977374,0.5712716698744261,1,0,1,1,0
35894,0,0.2250868621163805,0.171013670840671,0,1,1,1,0
175639,1,0.5832379256761245,0.7028284065213115,1,0,1,1,0
17707,1,0.4436153084085652,0.6826612493884663,0,1,1,1,0
167016,0,0.3392876999089139,0.6660729065222493,1,0,1,0,0
124178,0,0.6754132910917112,0.4993021213514683,1,0,0,1,0
100184,1,0.6479768603302221,0.3373486086843355,1,0,1,1,0
43295,1,0.4507472818545589,0.5175379537536383,0,0,1,1,0
122251,0,0.7352209993926424,0.7023669049723422,1,0,1,1,0
40063,1,0.3077366963789207,0.7097145374519208,0,1,1,0,0
13828,1,0.2314393514998941,0.1975492394570072,0,1,1,1,0
68151,0,0.5108529061799658,0.2093474046586508,1,0,1,1,0
66653,0,0.3606125659189888,0.6521401862947376,0,1,1,0,0
43315,0,0.7338145369642702,0.5498036112624728,1,0,1,1,0
77845,0,0.0435258067892661,0.0371607912783542,1,0,1,1,1
156610,1,0.5108529061799658,0.6762077775346939,1,0,1,0,0
48991,0,0.213966852261798,0.646613633195247,0,0,1,1,0
175732,0,0.7583930617144343,0.6608485962220099,1,0,1,0,0
18773,0,0.1694287272664794,0.6665445271674332,1,0,1,0,0
131445,0,0.1884895337951677,0.5854924897360649,1,0,1,1,0
80142,0,0.6832688314232291,0.6962606746419324,0,1,1,0,0
92474,0,0.0629485766899647,0.5911647410853549,0,1,1,0,0
2106,0,0.622922000268356,0.7305274929846871,0,1,1,1,0
57294,0,0.4794489811780563,0.7208602213264462,1,0,1,0,1
125371,0,0.6512602186973006,0.8025779133123689,1,0,1,1,0
139992,0,0.3233112448967859,0.0644602014681442,1,0,1,1,0
77539,1,0.4400578303966329,0.593609489916567,1,0,1,1,0
145012,1,0.8625103025687644,0.1942664499695638,1,0,1,1,0
188344,0,0.1538025863067176,0.5683234794846168,0,1,1,1,0
78650,1,0.5108529061799658,0.7239605229385303,1,0,1,1,0
39513,0,0.5460231970049609,0.5405209219380075,1,0,1,1,0
143170,0,0.2044226253763287,0.7004341927945104,0,1,1,1,0
134775,1,0.6075573001388961,0.4291283975111109,1,0,1,1,0
789,1,0.633031641417419,0.7087585167922776,1,0,1,1,0
134657,0,0.5460231970049609,0.0346801410082532,1,0,1,1,0
61596,0,0.2314393514998941,0.6798644496802488,0,1,1,0,0
103754,0,0.6075573001388961,0.7215197746608416,1,0,1,1,0
168182,0,0.4188542886233217,0.5640104689158503,1,0,1,0,0
172794,1,0.3672910183026313,0.1609863408173993,1,0,1,1,0
120678,0,0.7992967832109371,0.7755883820508742,0,1,1,0,0
40187,1,0.3807996826489149,0.5115896259082027,0,1,1,1,0
43751,0,0.4578995512067301,0.4320611602693624,0,1,1,1,0
127866,1,0.4311917977993083,0.5967391542563081,1,0,1,0,0
25121,0,0.6246146584503397,0.7050705923742754,1,0,0,0,0
147959,0,0.2103502286944494,0.4388399078509619,1,0,1,0,0
175184,1,0.3154721549257734,0.7449646405057897,0,1,1,0,0
87271,0,0.8327850252992314,0.7468586735309909,1,0,1,0,1
86860,1,0.5108529061799658,0.7680248911431511,1,0,1,1,0
13543,0,0.746300213050371,0.3441470714744494,1,0,1,1,0
90944,0,0.5108529061799658,0.5251883987252282,0,1,1,0,0
184413,1,0.520897599048938,0.4672529204446738,1,0,1,1,0
186642,0,0.363945238612397,0.3927859460503372,1,0,1,1,0
85939,0,0.4686596550493113,0.5163912278051794,1,0,1,1,1
117997,1,0.7136313997323308,0.6681901475000049,0,0,1,0,0
138866,1,0.1538025863067176,0.7386067310107474,0,0,1,0,0
52064,1,0.5691487713619409,0.6662236668191654,1,0,1,1,0
28746,1,0.7194907850918436,0.219411445811817,1,0,1,1,0
35636,1,0.5585066276769286,0.4279556017847012,1,0,1,1,0
8355,0,0.7421816117614419,0.3047469885603713,1,0,1,1,0
177718,0,0.5937175866150576,0.5506586628079545,1,0,1,1,0
165230,0,0.6413682574954046,0.7081578032910733,1,0,1,0,0
34063,1,0.3910549766342248,0.7515998716163114,1,0,1,0,0
30564,1,0.7751552674785404,0.6044447888315775,1,0,1,1,0
63579,0,0.7862666146611379,0.6055839994085508,1,0,1,0,0
129074,0,0.7490217048463391,0.6188164199085039,0,1,1,0,0
47979,1,0.3474182272002641,0.1122255986272663,1,0,1,0,0
103683,1,0.3910549766342248,0.2707300115138341,0,1,1,1,0
97005,0,0.0423404218219226,0.5200055025647242,1,0,1,0,0
104337,0,0.1014593569914692,0.6394509542684046,1,0,1,1,0
87429,1,0.6528965519806539,0.3555364003230241,1,0,1,0,1
14922,1,0.3092753558842053,0.5624127532070423,1,0,1,0,0
162890,0,0.6195277080511546,0.4595860110675191,0,1,1,1,0
29310,0,0.5108529061799658,0.6413897004194443,1,0,0,0,0
194573,0,0.6363761710860439,0.6556687484693159,1,0,1,1,0
124746,0,0.3170317785834444,0.60657595490437,0,1,1,0,0
102085,0,0.5108529061799658,0.6956637718761253,0,1,0,0,0
145538,1,0.6894791426446275,0.7466312193886749,1,0,1,1,0
122082,1,0.2115507642052577,0.3177448226636265,1,0,1,0,0
59966,1,0.3689687382528466,0.2241213063588691,0,1,1,1,0
27480,0,0.4722533429586386,0.6489685569957672,1,0,1,1,0
170443,1,0.7969726818373722,0.5542757273570009,1,0,1,0,0
90819,0,0.7981372313187245,0.5352974846127688,1,0,1,0,0
77674,1,0.5867400085415683,0.5739153817820374,0,1,1,0,0
60207,0,0.5549467685334323,0.7324516771711198,1,0,1,0,0
7841,0,0.4118485559242397,0.5190611733533683,0,0,1,1,0
92819,1,0.6528965519806539,0.5788541949829243,0,0,1,1,0
101456,0,0.2525986978339766,0.2960797555243564,0,0,1,0,0
61076,1,0.6430255641096323,0.6923620701196702,0,1,1,0,0
110297,0,0.7281412993111438,0.6780101967573654,0,1,1,0,0
29457,1,0.4650692149562261,0.534769799203404,1,0,1,1,0
33246,1,0.5316861425197883,0.6357067157401846,0,1,1,1,0
66405,1,0.7662336700704004,0.7145782023053946,1,0,1,0,0
